00101110100011010111,11001010000101001101,00110011010110001101,01110100101111001010,01010111100000111100,10111101011001001110,11100101010111110100,10110010001011111000,01101101001010101001,11110110010000010011,01011000011011110111,01101011111101010000,11000110111010000100,00001110010110111010,11111011100110100010,10011101001110010001,10100000101100111111,00000111001101100011,11000001110011011011,10011100110101100001
11001100111001101001,11110011111000000001,10111010000001111101,11101001101110101100,01001111000011000101,00101110011010110000,11110100001010011011,01011010011100001110,00010001011111111001,10011111101101010010,00110100101001100111,01010101110000111100,10011100110110000101,01000010100110110011,11100100010101010100,00101001110100011011,11111001010011100010,10000010111011011110,10000111010100101111,00110110100111001000
11011010011001010111,00110001011110011110,00101111000011011110,10111111010110000001,01011001000100111011,01000101110010010101,00101000110111100111,01010111100101000110,01001010111111101000,10011100010101111100,11100110010100110010,00101110101100011101,11110000100111011000,00011100101010110010,11101001101000100100,10000011001111110101,10000101111001001011,10010010100010101111,00110011110001110001,01110100001011101101
10101110100101110010,01100001101100110100,11001101000010011110,11101000111001101110,11000100110110101001,01111110001011111000,00001011000101101101,10101011111110001000,01111011010000100011,00111100110000011101,01011000110111010010,11100010010011010101,11011010101000000101,00010111110011100100,00100100001111000111,10010010011100111110,01000111111001011011,10011101011001110001,11110101000101001000,10110001100011111011
10011010010010110101,10000111101111001101,10011001010101001010,00110101111001110100,01011111100000011001,00101111110011100010,01000100010111111001,11000001111010010011,11010010101011101010,11110110110100010110,11100011011000101100,00110011001110011010,11101000100011011100,01011100011010001110,01111010111101000001,00101000100100101111,01001011001101110110,11111101001110100000,01110001000011000111,10101110001001011011
01001011101001010111,01000101110011101011,10010000101010111001,01100101001100111101,01110011110110010000,11110000000001110110,11011111000010001100,10001010010100111011,11111001001101000011,01010110101100100010,10110111110001100001,10000111001111011010,01101010001011101000,11000000111101001100,10101001101110100110,11100110011010000111,11101100100111010001,00011100011111110101,00110010100111001111,00111100111000011010
10001110000001110111,11111000100010100110,10000001001111011111,00111011010110101101,11010011010001101010,01110111101001000101,01001100110011001011,00100010111010110011,00010101100011111000,11010100011000111101,10011110101100001011,00001101111100100110,10100111110000011100,00111000011001011010,11011001110101010001,10100100011111100000,01010110010110010110,01100101000100111011,11001111001010010000,01001010101101111100
10100001011011110011,01111111011000000011,10010010100010000111,11001011110110010010,00110111000100110110,11110100110100011001,01001101000010111111,01010000011110001110,00101000110100101111,00011110111110110001,00011001101101011011,00111101110011000100,10111011001110101000,11000101101100000101,11111000101000110100,11011100000101100010,01010011110001101101,10001110011001011100,01101010000111010101,01100110101011101010
01101010111000010000,10101001110101100001,00101111000100010111,01011001010110111000,11110001001100001010,10000010001101111100,01100110011110100101,01001000010001001111,01010101101001110101,00011000101110000110,00110110110101101010,11111010000011110011,10110000110010011101,11011110100100001001,11000101110111010010,10011100011000110011,00000011101010101011,10011111011011000100,11101100100010101110,00101100001111011001
01001100010110011011,00111011011011001010,10111101010100101001,01100001001101101111,00011000111101111100,10100011111100010001,00000111110011100101,01111001100011110001,10010101000111010110,11100010010001111100,00111010100100000111,01110110011101000000,11001011001110100100,01101101111000110110,00100110101110111010,01010111001000011101,10101100101011001101,11001111100101001010,10001110001001110011,11010000111010101011
11001011110011100110,01110010100110110101,00100101010111000011,10110011110001011101,11110100011011110000,01010111010100111010,01010001101101010110,00111011101010111010,10110000000101101110,01011000011010001111,10000100100010111111,01101110000001011110,10001010011100010011,10011110100111001000,01000010101001101011,11001001000111111001,11100111001110001100,00101100111100101100,00011111001001100101,11111101100000000011
01100001101001111100,01011111001000010001,10100101001011010010,01101000001110101011,11111100111100000100,11010010101111001000,01010100100010110111,11001101100111100001,10100111100100001111,11110110010001101001,00111110100101110010,01001110010111011100,11000011010100110010,10101010111010110101,10011001000010111100,11001000110001011011,01111011110011000110,00110001110110011001,00010001011101100111,00001111111010101010
01110101100101110010,00111100010010010101,01011100101100101001,00001000110110111110,10100110111101011100,10100101101010001011,10001111011101110011,11011001111111000000,00111011101000111000,11011110000011011010,01000010101011110101,10111000001001100110,11010111110000100100,11101001000100111101,01101111001110000110,11110010011110110011,01010001011000011111,01101010110001001011,00010011000111101101,01100101011011101000
10010001110110111000,01010011101101100001,00101011001101011010,01001000110111001101,10000101001011101101,10011110100001001011,11000010010001110110,01011110011110100010,00011100101001110100,00111001010011100111,01100111100011010000,11011101000100010101,01110100011001011001,00110010000110111101,10101110110101100001,11111011111000001100,10110000101111000110,11101000101010110011,00000111111000010111,01100101100100101110
