001001010001101111010,111000010110101000111,011101100100011100100,000101010010110011101,100111111000000100111,101000110011010001110,101011101010111010000,001100111100110001011,110010110001111101001,000110101011101101110,010001001111110100011,100100110111100110000,111100001010000111001,101111000111011001011,010011110110000011010,111111011101100001100,100010000100110111110,011110100001100010111,110100011001011010010,001010011111011110101,100001101101001011101
100001111100010011100,010100110100001101101,101110100110011010001,101101010001010110011,001011001101011100101,011001100111100010101,010000001011011111001,011010010110110101000,010111111001110000001,110011100000111110010,000010010101111011111,000101011111101110010,101001011010101001001,100011100111000101011,110100001110110000111,001010111010000110111,001101100011011001110,110111010011001010100,101110101001100111100,111000111101001000010,011111001100000011011
110011101001000101001,011010101101001010010,001111001100011101000,010110000001101110101,110000011100101101110,101010000111110001101,010110111110110000001,111101101011101000100,110110100010011011010,111101010001011000011,100111110111000100110,010101001101010011110,011011100000110100110,101100110001110111000,000011011011101011010,001110111000000001111,100011111100111010101,101101001110100110011,000000101011011100111,011001110110001111101,111010011010010110100
100001111100010011100,010100110100001101101,101110100110011010001,101101010001010110011,001011001101011100101,011001100111100010101,010000001011011111001,011010010110110101000,010111111001110000001,110011100000111110110,000010010101111011111,000101111111101110010,101001011010101001001,100011100111000101011,110100001110110000111,001010111010000110111,001101100011011001110,110111010011001010100,101110101001100111100,111000111101001000010,011111001100000011010
011110110010110100100,101001111001110101000,010001100111110001011,110000010101010100110,111011011010010010011,111111000100100111010,010010011011101101010,010101011101111010000,100011010110101001101,001101110011001001110,110110110001000011001,100011100011011110000,101100001111001100001,000111001001010101101,111010101100011001100,001010101101100010111,010001111110000111100,000100110100011111011,011000000001111111101,110101101000101100111,100100001010110011110
000111110010110001101,010101111100010010110,111001011000111011000,110100110010001110011,110011001010000101110,010011011111100110001,111110010001100010110,011011010001011100111,011100101011010000000,001000001010110110111,101111000110010110000,110000000111011011101,000110011001011111000,100101101001101100100,101011101001000011011,111100011100000101101,001101000111101001010,110110001100111000011,011010100100101111100,101010111110001000100,100000110101110101010
101001111001001010101,010010011101110010101,010101100100011001111,000111110111111000000,011000100011111111001,101110110000110011100,110111010010101011011,101011000011110100111,001101001101100011010,110101011001010101000,000100011010111110110,110001110100100110010,011011101010010010010,000111101110000111101,100010000101011111010,011011010110001101100,111100000111000010100,110010101011101001110,101000111110010001011,011110110001000100011,111110001100111100001
010110110011010110010,100011000111011100100,010000011111011011101,111111000000010011001,011001001111100110001,100010010010101111011,110011101011110001011,001110001011100011100,000101011010000100111,100101011101110010010,101000100101000111111,111011111001001010100,110101110110100001100,011010011100110101110,010110000101101000111,101110111110011000001,000111101100001111010,001101110001111101001,001001100010111010110,110100101000111110101,111100001011001101010
111110001011100100011,001101100011101001110,011000011110110001010,111011000111011000000,001001001101011110111,101100101100101010000,011010100001110011101,000111011001111001001,111101010100100101101,101001110010110010011,011110110000011100010,100100010011111110100,010111111110000010100,110100001010011011111,110000110101101000111,101110010101000011010,100011101100110101110,010011000110101111011,101010111010001101101,110001111001000111000,000100100111010101001
101010001110111110000,011000011010100101110,011011100011010010110,011110101000110101001,001101010101110100011,011100001111001011011,000111111010101010010,101101111100010011100,110111000100100111110,110010111101110001010,101011001001101001111,111100110001001110010,000010010000011111111,101110110110000000111,110001101110011100011,011001110100101010101,100011110011000111001,110100011011110010101,010111011101001100100,111111010010011001000,000100100111111101100
